source,target,ÀàĞÍ
129817,476599,directed
156938,476599,directed
264350,476599,directed
697350,476599,directed
788508,476599,directed
939187,476599,directed
4852,476744,directed
7689,476744,directed
160690,476744,directed
208774,476744,directed
262255,476744,directed
578999,476744,directed
628467,476744,directed
820434,476744,directed
66915,477001,directed
179335,477001,directed
188342,477001,directed
289177,477001,directed
410219,477001,directed
567190,477001,directed
654490,477001,directed
894465,477001,directed
41431,477116,directed
104714,477116,directed
239921,477116,directed
290812,477116,directed
489520,477116,directed
531986,477116,directed
587608,477116,directed
607804,477116,directed
617196,477116,directed
849672,477116,directed
926428,477116,directed
926604,477116,directed
930204,477116,directed
52736,477377,directed
90803,477377,directed
106514,477377,directed
548338,477377,directed
770629,477377,directed
82584,477523,directed
142178,477523,directed
204901,477523,directed
317093,477523,directed
792507,477523,directed
828768,477523,directed
41874,477787,directed
43714,477787,directed
51992,477787,directed
58549,477787,directed
61172,477787,directed
87179,477787,directed
100160,477787,directed
129761,477787,directed
139089,477787,directed
162197,477787,directed
182900,477787,directed
483587,477787,directed
489209,477787,directed
501802,477787,directed
582313,477787,directed
642542,477787,directed
754032,477787,directed
790732,477787,directed
20050,477793,directed
45313,477793,directed
77175,477793,directed
81083,477793,directed
151290,477793,directed
227527,477793,directed
243527,477793,directed
268871,477793,directed
286662,477793,directed
313284,477793,directed
317417,477793,directed
333464,477793,directed
377908,477793,directed
398259,477793,directed
402872,477793,directed
411745,477793,directed
577720,477793,directed
745964,477793,directed
758453,477793,directed
961234,477793,directed
988440,477793,directed
68155,477875,directed
79016,477875,directed
117001,477875,directed
118544,477875,directed
204901,477875,directed
260038,477875,directed
308871,477875,directed
479582,477875,directed
815575,477875,directed
821571,477875,directed
74970,477954,directed
163198,477954,directed
190946,477954,directed
200775,477954,directed
200791,477954,directed
409954,477954,directed
410219,477954,directed
549797,477954,directed
583959,477954,directed
816890,477954,directed
941579,477954,directed
944310,477954,directed
947816,477954,directed
361393,478173,directed
376204,478173,directed
467203,478173,directed
622805,478173,directed
84053,478426,directed
92942,478426,directed
144458,478426,directed
229157,478426,directed
267814,478426,directed
631774,478426,directed
677781,478426,directed
754032,478426,directed
776562,478426,directed
840402,478426,directed
892771,478426,directed
41874,478603,directed
100160,478603,directed
135032,478603,directed
165855,478603,directed
500664,478603,directed
541125,478603,directed
564239,478603,directed
573870,478603,directed
575051,478603,directed
582313,478603,directed
595101,478603,directed
751019,478603,directed
754032,478603,directed
785611,478603,directed
894465,478603,directed
79016,479028,directed
259529,479028,directed
532957,479028,directed
813485,479028,directed
51992,479113,directed
100160,479113,directed
135032,479113,directed
577627,479113,directed
754032,479113,directed
785611,479113,directed
936425,479113,directed
7920,479149,directed
36521,479149,directed
76057,479149,directed
81493,479149,directed
137390,479149,directed
139026,479149,directed
206465,479149,directed
346336,479149,directed
351733,479149,directed
446509,479149,directed
540883,479149,directed
771438,479149,directed
803544,479149,directed
806829,479149,directed
813946,479149,directed
815090,479149,directed
842802,479149,directed
816701,479204,directed
75394,479350,directed
195874,479350,directed
197921,479350,directed
246768,479350,directed
295276,479350,directed
425105,479350,directed
482334,479350,directed
504276,479350,directed
790988,479350,directed
819344,479350,directed
82831,479582,directed
403120,479582,directed
44764,479772,directed
79016,479772,directed
117064,479772,directed
524050,479772,directed
671953,479772,directed
852007,479772,directed
29978,480086,directed
34172,480086,directed
65590,480086,directed
92303,480086,directed
131650,480086,directed
132579,480086,directed
219483,480086,directed
339577,480086,directed
545726,480086,directed
583618,480086,directed
597965,480086,directed
615119,480086,directed
752314,480086,directed
798606,480086,directed
806829,480086,directed
840523,480086,directed
895136,480086,directed
10538,480108,directed
43714,480108,directed
104714,480108,directed
128440,480108,directed
299668,480108,directed
481057,480108,directed
531986,480108,directed
574597,480108,directed
809266,480108,directed
852855,480108,directed
895443,480108,directed
922728,480108,directed
178906,480549,directed
305363,480549,directed
520545,480549,directed
561105,480549,directed
11707,480830,directed
66915,480830,directed
71209,480830,directed
233066,480830,directed
325459,480830,directed
333634,480830,directed
394806,480830,directed
397880,480830,directed
493327,480830,directed
674263,480830,directed
154544,480956,directed
178906,480956,directed
243008,480956,directed
317545,480956,directed
422405,480956,directed
482677,480956,directed
484607,480956,directed
521851,480956,directed
531986,480956,directed
766078,480956,directed
808944,480984,directed
9084,481057,directed
41874,481057,directed
104714,481057,directed
183858,481057,directed
185810,481057,directed
418740,481057,directed
531986,481057,directed
587608,481057,directed
617196,481057,directed
683750,481057,directed
754032,481057,directed
809266,481057,directed
843607,481057,directed
852855,481057,directed
104714,481354,directed
129637,481354,directed
132095,481354,directed
140499,481354,directed
334193,481354,directed
355555,481354,directed
587608,481354,directed
635413,481354,directed
683795,481354,directed
763237,481354,directed
786613,481354,directed
930204,481354,directed
1518379,481354,directed
19297,481461,directed
131581,481461,directed
605375,481827,directed
792370,481827,directed
806247,481827,directed
90188,482334,directed
128585,482334,directed
173988,482334,directed
246768,482334,directed
295276,482334,directed
328014,482334,directed
334101,482334,directed
359494,482334,directed
412134,482334,directed
425105,482334,directed
603590,482334,directed
790988,482334,directed
819344,482334,directed
923432,482334,directed
100160,482572,directed
135032,482572,directed
489303,482572,directed
631774,482572,directed
751019,482572,directed
754032,482572,directed
894465,482572,directed
46861,482600,directed
128099,482600,directed
303050,482600,directed
538677,482600,directed
543055,482600,directed
608701,482600,directed
622805,482600,directed
814036,482600,directed
38936,482677,directed
51992,482677,directed
91650,482677,directed
187162,482677,directed
266255,482677,directed
325459,482677,directed
379125,482677,directed
422405,482677,directed
423305,482677,directed
463435,482677,directed
474482,482677,directed
639053,482677,directed
754251,482677,directed
756740,482677,directed
764181,482677,directed
766385,482677,directed
891063,482677,directed
987491,482677,directed
35021,482787,directed
82013,482787,directed
147200,482787,directed
316834,482787,directed
569685,482787,directed
766893,482787,directed
75394,483473,directed
195874,483473,directed
425105,483473,directed
482334,483473,directed
790988,483473,directed
37730,483563,directed
58386,483563,directed
219203,483563,directed
270667,483563,directed
325459,483563,directed
413524,483563,directed
639053,483563,directed
678339,483563,directed
754032,483563,directed
895136,483563,directed
921598,483563,directed
29067,483587,directed
41874,483587,directed
87985,483587,directed
100160,483587,directed
110341,483587,directed
180228,483587,directed
577627,483587,directed
631774,483587,directed
674662,483587,directed
754032,483587,directed
785611,483587,directed
793988,483587,directed
803720,483587,directed
934721,483587,directed
84053,483716,directed
100160,483716,directed
754032,483716,directed
418740,483848,directed
8245,484145,directed
28772,484145,directed
41874,484145,directed
43714,484145,directed
52900,484145,directed
59293,484145,directed
135032,484145,directed
137401,484145,directed
325401,484145,directed
478603,484145,directed
562663,484145,directed
575051,484145,directed
683085,484145,directed
692251,484145,directed
753963,484145,directed
754032,484145,directed
784760,484145,directed
44290,484396,directed
211758,484396,directed
251210,484396,directed
287604,484396,directed
490416,484396,directed
743929,484396,directed
883345,484396,directed
206407,484607,directed
317545,484607,directed
471355,484607,directed
780581,484607,directed
1433,484880,directed
19241,484880,directed
130689,484880,directed
144847,484880,directed
162487,484880,directed
204386,484880,directed
280960,484880,directed
368112,484880,directed
379125,484880,directed
580058,484880,directed
612716,484880,directed
686897,484880,directed
798248,484880,directed
19701,484890,directed
61172,484890,directed
181329,484890,directed
276085,484890,directed
574772,484890,directed
840402,484890,directed
866786,484890,directed
351733,485118,directed
75264,485135,directed
134729,485135,directed
139026,485135,directed
295756,485135,directed
490952,485135,directed
785380,485135,directed
796045,485135,directed
806829,485135,directed
825087,485135,directed
883318,485135,directed
988440,485135,directed
16438,485191,directed
41874,485191,directed
