Source,Target,Type,Id,Label,timeset,Weight
993,1613,directed,,,,
306,1613,directed,,,,
352,1613,directed,,,,
1446,1613,directed,,,,
107,1613,directed,,,,
1401,1613,directed,,,,
109,1613,directed,,,,
2067,1613,directed,,,,
1618,1613,directed,,,,
520,1613,directed,,,,
96,1613,directed,,,,
64,1613,directed,,,,
1402,1613,directed,,,,
854,1613,directed,,,,
3039,1613,directed,,,,
1829,1613,directed,,,,
746,1613,directed,,,,
2068,1613,directed,,,,
251,1613,directed,,,,
1094,1613,directed,,,,
20,1613,directed,,,,
361,2373,directed,,,,
58,2373,directed,,,,
42,389,directed,,,,
263,389,directed,,,,
1368,389,directed,,,,
2,389,directed,,,,
680,389,directed,,,,
47,389,directed,,,,
22,389,directed,,,,
1359,389,directed,,,,
49,389,directed,,,,
1322,389,directed,,,,
1839,389,directed,,,,
733,389,directed,,,,
937,389,directed,,,,
1116,389,directed,,,,
3040,389,directed,,,,
361,389,directed,,,,
715,389,directed,,,,
58,389,directed,,,,
11,389,directed,,,,
62,389,directed,,,,
271,389,directed,,,,
1235,389,directed,,,,
64,389,directed,,,,
165,389,directed,,,,
723,389,directed,,,,
2190,389,directed,,,,
131,389,directed,,,,
1449,4546,directed,,,,
482,4546,directed,,,,
114,4547,directed,,,,
188,4547,directed,,,,
116,4547,directed,,,,
1950,4547,directed,,,,
21,1282,directed,,,,
22,1282,directed,,,,
2671,1282,directed,,,,
1359,1282,directed,,,,
1838,1282,directed,,,,
1599,1282,directed,,,,
54,1282,directed,,,,
361,1282,directed,,,,
58,1282,directed,,,,
172,1282,directed,,,,
60,1282,directed,,,,
1265,1282,directed,,,,
220,1282,directed,,,,
2111,1282,directed,,,,
65,1282,directed,,,,
891,1282,directed,,,,
1788,1282,directed,,,,
626,739,directed,,,,
182,739,directed,,,,
871,739,directed,,,,
233,739,directed,,,,
874,739,directed,,,,
480,739,directed,,,,
193,739,directed,,,,
108,739,directed,,,,
372,739,directed,,,,
627,739,directed,,,,
64,739,directed,,,,
377,739,directed,,,,
324,739,directed,,,,
131,739,directed,,,,
981,739,directed,,,,
839,844,directed,,,,
680,844,directed,,,,
1260,844,directed,,,,
1002,844,directed,,,,
60,844,directed,,,,
1655,844,directed,,,,
1265,844,directed,,,,
16,844,directed,,,,
67,844,directed,,,,
114,4548,directed,,,,
777,109,directed,,,,
2407,109,directed,,,,
292,109,directed,,,,
1684,109,directed,,,,
368,109,directed,,,,
1965,109,directed,,,,
293,109,directed,,,,
450,109,directed,,,,
297,109,directed,,,,
1091,109,directed,,,,
1862,109,directed,,,,
54,109,directed,,,,
2205,109,directed,,,,
452,109,directed,,,,
2479,109,directed,,,,
2734,109,directed,,,,
532,2040,directed,,,,
44,214,directed,,,,
182,214,directed,,,,
122,214,directed,,,,
49,214,directed,,,,
550,214,directed,,,,
54,214,directed,,,,
128,214,directed,,,,
183,214,directed,,,,
64,214,directed,,,,
65,214,directed,,,,
66,214,directed,,,,
792,1864,directed,,,,
1158,1864,directed,,,,
596,1190,directed,,,,
871,1190,directed,,,,
234,1190,directed,,,,
480,1190,directed,,,,
1103,1190,directed,,,,
1219,1190,directed,,,,
1160,1190,directed,,,,
1424,1190,directed,,,,
1597,1190,directed,,,,
1134,1608,directed,,,,
293,1608,directed,,,,
297,1608,directed,,,,
883,1608,directed,,,,
1219,1608,directed,,,,
1899,1608,directed,,,,
2780,1608,directed,,,,
1900,1608,directed,,,,
1597,1608,directed,,,,
21,2736,directed,,,,
680,2736,directed,,,,
368,2736,directed,,,,
994,2736,directed,,,,
253,2736,directed,,,,
51,2736,directed,,,,
469,2736,directed,,,,
2186,2736,directed,,,,
26,2736,directed,,,,
1456,2736,directed,,,,
2739,2736,directed,,,,
34,2736,directed,,,,
579,2736,directed,,,,
98,4549,directed,,,,
884,4549,directed,,,,
3041,4549,directed,,,,
610,4549,directed,,,,
3042,4549,directed,,,,
471,4549,directed,,,,
1175,4549,directed,,,,
1117,4549,directed,,,,
1047,4549,directed,,,,
642,4549,directed,,,,
3043,4549,directed,,,,
64,4549,directed,,,,
235,4549,directed,,,,
182,1638,directed,,,,
1480,1638,directed,,,,
233,1638,directed,,,,
2627,1638,directed,,,,
368,1638,directed,,,,
128,1638,directed,,,,
3044,1638,directed,,,,
356,1638,directed,,,,
1136,1638,directed,,,,
236,1638,directed,,,,
131,1638,directed,,,,
2782,4550,directed,,,,
3045,1505,directed,,,,
1588,1505,directed,,,,
1589,1505,directed,,,,
411,4551,directed,,,,
45,28,directed,,,,
46,28,directed,,,,
204,28,directed,,,,
49,28,directed,,,,
154,28,directed,,,,
125,28,directed,,,,
207,28,directed,,,,
2289,28,directed,,,,
967,28,directed,,,,
569,28,directed,,,,
210,28,directed,,,,
9,28,directed,,,,
216,28,directed,,,,
60,28,directed,,,,
61,28,directed,,,,
1163,28,directed,,,,
1840,28,directed,,,,
62,28,directed,,,,
63,28,directed,,,,
804,28,directed,,,,
1211,28,directed,,,,
220,28,directed,,,,
968,28,directed,,,,
65,28,directed,,,,
323,28,directed,,,,
1128,28,directed,,,,
1302,28,directed,,,,
363,28,directed,,,,
222,28,directed,,,,
1674,4552,directed,,,,
171,4552,directed,,,,
153,4552,directed,,,,
1839,4552,directed,,,,
845,4552,directed,,,,
580,4552,directed,,,,
2003,4553,directed,,,,
1200,4553,directed,,,,
1857,4553,directed,,,,
2659,4553,directed,,,,
29,4554,directed,,,,
2329,4555,directed,,,,
861,2433,directed,,,,
2846,2433,directed,,,,
633,2130,directed,,,,
983,3205,directed,,,,
3046,4556,directed,,,,
1407,4556,directed,,,,
2758,4556,directed,,,,
2325,4556,directed,,,,
1007,4556,directed,,,,
2461,4556,directed,,,,
3047,4556,directed,,,,
1059,4556,directed,,,,
2954,4556,directed,,,,
1833,4556,directed,,,,
15,4556,directed,,,,
695,3173,directed,,,,
97,3173,directed,,,,
763,3173,directed,,,,
1324,3173,directed,,,,
614,3173,directed,,,,
836,3173,directed,,,,
3048,3173,directed,,,,
2715,3173,directed,,,,
1644,3173,directed,,,,
1977,3173,directed,,,,
1073,3173,directed,,,,
1814,3173,directed,,,,
1842,3173,directed,,,,
605,1391,directed,,,,
742,1391,directed,,,,
2,1391,directed,,,,
3,1391,directed,,,,
655,1391,directed,,,,
614,1391,directed,,,,
471,1391,directed,,,,
388,1391,directed,,,,
1175,1391,directed,,,,
55,1391,directed,,,,
9,1391,directed,,,,
1117,1391,directed,,,,
61,1391,directed,,,,
1163,1391,directed,,,,
1118,1391,directed,,,,
287,1391,directed,,,,
1744,1391,directed,,,,
953,1391,directed,,,,
680,4557,directed,,,,
2881,4557,directed,,,,
1171,4557,directed,,,,
182,4557,directed,,,,
1108,4557,directed,,,,
715,4557,directed,,,,
1009,4557,directed,,,,
481,4557,directed,,,,
1645,4557,directed,,,,
1163,4557,directed,,,,
1385,4558,directed,,,,
726,1370,directed,,,,
443,1370,directed,,,,
2606,1370,directed,,,,
125,1370,directed,,,,
445,1370,directed,,,,
28,1370,directed,,,,
1371,1370,directed,,,,
363,1370,directed,,,,
546,4559,directed,,,,
934,4559,directed,,,,
166,4560,directed,,,,
815,1760,directed,,,,
816,1760,directed,,,,
1574,1760,directed,,,,
1536,1760,directed,,,,
709,4561,directed,,,,
2317,4561,directed,,,,
1039,4561,directed,,,,
712,4561,directed,,,,
64,4561,directed,,,,
306,877,directed,,,,
866,877,directed,,,,
869,877,directed,,,,
368,877,directed,,,,
298,877,directed,,,,
480,877,directed,,,,
1636,877,directed,,,,
646,877,directed,,,,
1114,2809,directed,,,,
306,2809,directed,,,,
1248,2809,directed,,,,
372,2809,directed,,,,
1104,2809,directed,,,,
198,2809,directed,,,,
324,2809,directed,,,,
1988,4562,directed,,,,
638,4562,directed,,,,
1989,4562,directed,,,,
1002,4562,directed,,,,
1549,4562,directed,,,,
576,4562,directed,,,,
2461,4562,directed,,,,
641,4562,directed,,,,
2889,4562,directed,,,,
2110,4562,directed,,,,
465,3756,directed,,,,
1970,3756,directed,,,,
2657,3756,directed,,,,
1035,3756,directed,,,,
640,3756,directed,,,,
388,3756,directed,,,,
1117,3756,directed,,,,
508,3756,directed,,,,
2319,3756,directed,,,,
2463,3756,directed,,,,
2411,4563,directed,,,,
49,4564,directed,,,,
207,4564,directed,,,,
58,4564,directed,,,,
969,4564,directed,,,,
1292,4565,directed,,,,
1358,4565,directed,,,,
263,4565,directed,,,,
680,4565,directed,,,,
941,4565,directed,,,,
544,4565,directed,,,,
1200,4565,directed,,,,
389,4565,directed,,,,
1047,4565,directed,,,,
508,4565,directed,,,,
166,4565,directed,,,,
934,4565,directed,,,,
19,4565,directed,,,,
1446,2350,directed,,,,
316,2350,directed,,,,
1668,2350,directed,,,,
2237,2350,directed,,,,
4,1831,directed,,,,
22,1831,directed,,,,
153,1831,directed,,,,
1238,1831,directed,,,,
2945,1831,directed,,,,
157,1831,directed,,,,
158,1831,directed,,,,
159,1831,directed,,,,
845,1831,directed,,,,
1137,1831,directed,,,,
167,1831,directed,,,,
19,1831,directed,,,,
2,1925,directed,,,,
2201,1925,directed,,,,
546,1925,directed,,,,
673,1925,directed,,,,
929,1925,directed,,,,
554,1925,directed,,,,
64,1925,directed,,,,
2237,1925,directed,,,,
166,1925,directed,,,,
934,1925,directed,,,,
240,965,directed,,,,
963,965,directed,,,,
964,965,directed,,,,
54,965,directed,,,,
109,965,directed,,,,
1309,965,directed,,,,
2479,965,directed,,,,
287,965,directed,,,,
1784,965,directed,,,,
2064,965,directed,,,,
658,965,directed,,,,
289,965,directed,,,,
668,4566,directed,,,,
2,4567,directed,,,,
1446,4567,directed,,,,
1447,4567,directed,,,,
1680,4567,directed,,,,
1087,4567,directed,,,,
1701,4567,directed,,,,
55,4567,directed,,,,
316,4567,directed,,,,
546,4567,directed,,,,
673,4567,directed,,,,
1208,4567,directed,,,,
203,1399,directed,,,,
2574,1399,directed,,,,
3049,1399,directed,,,,
210,1399,directed,,,,
211,1399,directed,,,,
31,1399,directed,,,,
222,1399,directed,,,,
1445,4568,directed,,,,
1584,4568,directed,,,,
423,4568,directed,,,,
1841,1427,directed,,,,
1426,1427,directed,,,,
1824,1427,directed,,,,
986,1427,directed,,,,
593,1427,directed,,,,
64,1427,directed,,,,
288,1427,directed,,,,
201,1427,directed,,,,
633,700,directed,,,,
777,700,directed,,,,
277,700,directed,,,,
306,700,directed,,,,
3050,700,directed,,,,
871,700,directed,,,,
368,700,directed,,,,
1354,700,directed,,,,
189,700,directed,,,,
193,700,directed,,,,
787,700,directed,,,,
342,700,directed,,,,
347,700,directed,,,,
198,700,directed,,,,
64,700,directed,,,,
628,700,directed,,,,
288,700,directed,,,,
3051,700,directed,,,,
324,700,directed,,,,
236,700,directed,,,,
131,700,directed,,,,
98,2318,directed,,,,
263,2318,directed,,,,
696,2318,directed,,,,
709,2318,directed,,,,
2,2318,directed,,,,
741,2318,directed,,,,
1977,2318,directed,,,,
1618,2318,directed,,,,
554,2318,directed,,,,
1020,2318,directed,,,,
64,2318,directed,,,,
722,2318,directed,,,,
274,2318,directed,,,,
708,3516,directed,,,,
277,3516,directed,,,,
1406,3516,directed,,,,
182,3516,directed,,,,
1407,3516,directed,,,,
388,3516,directed,,,,
1180,3516,directed,,,,
417,3516,directed,,,,
1261,3516,directed,,,,
987,3516,directed,,,,
390,3516,directed,,,,
1632,3516,directed,,,,
64,3516,directed,,,,
721,3516,directed,,,,
235,3516,directed,,,,
319,939,directed,,,,
234,939,directed,,,,
124,939,directed,,,,
126,939,directed,,,,
54,939,directed,,,,
325,939,directed,,,,
2845,2917,directed,,,,
2846,2917,directed,,,,
697,3671,directed,,,,
698,3671,directed,,,,
699,3671,directed,,,,
139,3671,directed,,,,
2191,3671,directed,,,,
2632,3671,directed,,,,
2764,3671,directed,,,,
2083,3671,directed,,,,
118,3671,directed,,,,
2779,3671,directed,,,,
233,1439,directed,,,,
868,1439,directed,,,,
159,1439,directed,,,,
646,1439,directed,,,,
555,1439,directed,,,,
64,1439,directed,,,,
131,1439,directed,,,,
3052,3612,directed,,,,
2989,3612,directed,,,,
71,3612,directed,,,,
2761,3612,directed,,,,
2955,3612,directed,,,,
1952,3612,directed,,,,
3053,3612,directed,,,,
1909,3612,directed,,,,
1942,3522,directed,,,,
550,3522,directed,,,,
126,3522,directed,,,,
514,3522,directed,,,,
480,547,directed,,,,
159,547,directed,,,,
81,547,directed,,,,
1047,547,directed,,,,
1773,547,directed,,,,
604,547,directed,,,,
680,1364,directed,,,,
22,1364,directed,,,,
1674,1364,directed,,,,
1322,1364,directed,,,,
1838,1364,directed,,,,
1108,1364,directed,,,,
1109,1364,directed,,,,
886,1364,directed,,,,
1009,1364,directed,,,,
1641,1364,directed,,,,
2545,1364,directed,,,,
0,1364,directed,,,,
2379,1364,directed,,,,
3054,4569,directed,,,,
3000,4569,directed,,,,
745,4569,directed,,,,
3047,4569,directed,,,,
3055,4569,directed,,,,
1709,4569,directed,,,,
448,4569,directed,,,,
1063,4569,directed,,,,
1021,4569,directed,,,,
1882,4569,directed,,,,
1634,4569,directed,,,,
1848,4569,directed,,,,
1822,4569,directed,,,,
428,3657,directed,,,,
595,3657,directed,,,,
430,3657,directed,,,,
431,3657,directed,,,,
432,3657,directed,,,,
78,3657,directed,,,,
433,3657,directed,,,,
2822,3657,directed,,,,
3056,3657,directed,,,,
437,3657,directed,,,,
930,3657,directed,,,,
1446,3007,directed,,,,
39,3007,directed,,,,
1680,3007,directed,,,,
2235,3007,directed,,,,
40,3007,directed,,,,
316,3007,directed,,,,
830,3007,directed,,,,
3009,3007,directed,,,,
1466,3007,directed,,,,
833,3007,directed,,,,
486,1365,directed,,,,
680,1365,directed,,,,
1171,1365,directed,,,,
22,1365,directed,,,,
1039,1365,directed,,,,
1674,1365,directed,,,,
1359,1365,directed,,,,
1315,1365,directed,,,,
1838,1365,directed,,,,
886,1365,directed,,,,
228,1365,directed,,,,
361,1365,directed,,,,
30,1365,directed,,,,
890,1365,directed,,,,
969,1365,directed,,,,
1388,1365,directed,,,,
1285,1365,directed,,,,
19,1365,directed,,,,
3015,524,directed,,,,
277,524,directed,,,,
2655,524,directed,,,,
2089,524,directed,,,,
924,524,directed,,,,
80,524,directed,,,,
1880,524,directed,,,,
1277,524,directed,,,,
2090,524,directed,,,,
523,524,directed,,,,
986,524,directed,,,,
179,524,directed,,,,
82,524,directed,,,,
603,524,directed,,,,
159,4570,directed,,,,
288,4570,directed,,,,
250,4570,directed,,,,
696,4571,directed,,,,
486,4571,directed,,,,
1107,4571,directed,,,,
266,4571,directed,,,,
1381,4571,directed,,,,
1383,4571,directed,,,,
1544,4571,directed,,,,
3031,4571,directed,,,,
1364,4571,directed,,,,
889,4571,directed,,,,
1546,4571,directed,,,,
1100,4572,directed,,,,
263,4572,directed,,,,
696,4572,directed,,,,
2767,4572,directed,,,,
3,4572,directed,,,,
2003,4572,directed,,,,
182,4572,directed,,,,
808,4572,directed,,,,
1989,4572,directed,,,,
1035,4572,directed,,,,
402,4572,directed,,,,
2651,4572,directed,,,,
2889,4572,directed,,,,
270,4572,directed,,,,
390,4572,directed,,,,
2930,4572,directed,,,,
1890,4572,directed,,,,
2453,4572,directed,,,,
18,4572,directed,,,,
2512,4572,directed,,,,
276,1317,directed,,,,
45,1317,directed,,,,
680,1317,directed,,,,
22,1317,directed,,,,
152,1317,directed,,,,
51,1317,directed,,,,
1002,1317,directed,,,,
361,1317,directed,,,,
60,1317,directed,,,,
1265,1317,directed,,,,
891,1317,directed,,,,
330,2395,directed,,,,
345,2395,directed,,,,
3,4573,directed,,,,
711,4573,directed,,,,
2095,4573,directed,,,,
491,4573,directed,,,,
2151,4573,directed,,,,
2096,4573,directed,,,,
717,4573,directed,,,,
2605,4573,directed,,,,
1178,4573,directed,,,,
854,4573,directed,,,,
1263,4573,directed,,,,
21,887,directed,,,,
2914,887,directed,,,,
50,887,directed,,,,
1109,887,directed,,,,
1364,887,directed,,,,
1009,887,directed,,,,
1756,887,directed,,,,
476,2155,directed,,,,
1260,2155,directed,,,,
107,2155,directed,,,,
2067,2155,directed,,,,
482,2155,directed,,,,
1938,2155,directed,,,,
1931,2155,directed,,,,
110,2155,directed,,,,
1068,2155,directed,,,,
1183,1832,directed,,,,
352,1832,directed,,,,
1321,1832,directed,,,,
1287,1832,directed,,,,
1698,1832,directed,,,,
233,1832,directed,,,,
234,1832,directed,,,,
155,1832,directed,,,,
156,1832,directed,,,,
1477,1832,directed,,,,
3057,1832,directed,,,,
2517,1832,directed,,,,
159,1832,directed,,,,
1047,1832,directed,,,,
162,1832,directed,,,,
600,1832,directed,,,,
1136,1832,directed,,,,
1137,1832,directed,,,,
1138,1832,directed,,,,
166,1832,directed,,,,
1424,1832,directed,,,,
604,1832,directed,,,,
465,4574,directed,,,,
1334,4574,directed,,,,
2567,4574,directed,,,,
512,4574,directed,,,,
779,4574,directed,,,,
2323,4575,directed,,,,
1300,4575,directed,,,,
1124,4575,directed,,,,
1003,4575,directed,,,,
64,4575,directed,,,,
678,715,directed,,,,
263,715,directed,,,,
709,715,directed,,,,
680,715,directed,,,,
712,715,directed,,,,
1839,715,directed,,,,
361,715,directed,,,,
58,715,directed,,,,
183,715,directed,,,,
64,715,directed,,,,
723,715,directed,,,,
131,715,directed,,,,
182,2462,directed,,,,
739,2462,directed,,,,
481,2462,directed,,,,
1670,2462,directed,,,,
1265,2462,directed,,,,
1020,2462,directed,,,,
485,2462,directed,,,,
1236,2462,directed,,,,
1875,4576,directed,,,,
50,4576,directed,,,,
1638,4576,directed,,,,
60,4576,directed,,,,
1063,4576,directed,,,,
1783,4576,directed,,,,
67,4576,directed,,,,
723,4576,directed,,,,
131,4576,directed,,,,
556,4576,directed,,,,
686,4577,directed,,,,
359,4577,directed,,,,
1407,4578,directed,,,,
1887,4578,directed,,,,
2867,4578,directed,,,,
194,4578,directed,,,,
481,4578,directed,,,,
2196,4578,directed,,,,
811,4578,directed,,,,
288,4578,directed,,,,
380,4578,directed,,,,
3058,4578,directed,,,,
3059,4578,directed,,,,
1302,4578,directed,,,,
2082,4579,directed,,,,
2083,4579,directed,,,,
700,4579,directed,,,,
635,4580,directed,,,,
1107,4580,directed,,,,
2873,4580,directed,,,,
1678,4580,directed,,,,
2356,4580,directed,,,,
1545,4580,directed,,,,
1531,4580,directed,,,,
3060,4581,directed,,,,
894,4581,directed,,,,
2457,4581,directed,,,,
2547,4581,directed,,,,
899,4581,directed,,,,
900,4581,directed,,,,
1228,4581,directed,,,,
1079,4582,directed,,,,
114,4582,directed,,,,
115,4582,directed,,,,
116,4582,directed,,,,
117,4582,directed,,,,
1950,4582,directed,,,,
71,4582,directed,,,,
121,4582,directed,,,,
2,3441,directed,,,,
2840,3441,directed,,,,
2360,3441,directed,,,,
157,3441,directed,,,,
546,3441,directed,,,,
978,3441,directed,,,,
1495,3441,directed,,,,
131,3441,directed,,,,
2747,1408,directed,,,,
1004,1408,directed,,,,
1007,1408,directed,,,,
576,1408,directed,,,,
803,1408,directed,,,,
481,1408,directed,,,,
2938,1408,directed,,,,
996,1408,directed,,,,
482,1408,directed,,,,
1068,1408,directed,,,,
1635,1408,directed,,,,
1266,1408,directed,,,,
1811,1408,directed,,,,
3061,373,directed,,,,
1639,373,directed,,,,
3062,373,directed,,,,
959,373,directed,,,,
564,373,directed,,,,
292,1899,directed,,,,
1330,1899,directed,,,,
296,1899,directed,,,,
1158,1899,directed,,,,
105,1899,directed,,,,
1900,1899,directed,,,,
98,4583,directed,,,,
277,4583,directed,,,,
263,4583,directed,,,,
696,4583,directed,,,,
1300,4583,directed,,,,
2317,4583,directed,,,,
182,4583,directed,,,,
743,4583,directed,,,,
1379,4583,directed,,,,
948,4583,directed,,,,
612,4583,directed,,,,
740,4583,directed,,,,
2401,4583,directed,,,,
1145,4583,directed,,,,
741,4583,directed,,,,
101,4583,directed,,,,
64,4583,directed,,,,
722,4583,directed,,,,
463,4584,directed,,,,
1114,4584,directed,,,,
466,4584,directed,,,,
1446,4584,directed,,,,
39,4584,directed,,,,
1680,4584,directed,,,,
964,4584,directed,,,,
1000,4584,directed,,,,
40,4584,directed,,,,
472,4584,directed,,,,
473,4584,directed,,,,
1001,4584,directed,,,,
1241,4584,directed,,,,
2314,4584,directed,,,,
1808,4584,directed,,,,
3040,4584,directed,,,,
1479,4584,directed,,,,
474,4584,directed,,,,
692,4584,directed,,,,
973,4584,directed,,,,
112,4584,directed,,,,
1410,342,directed,,,,
291,342,directed,,,,
1480,342,directed,,,,
331,342,directed,,,,
296,342,directed,,,,
785,342,directed,,,,
538,342,directed,,,,
1191,342,directed,,,,
1133,342,directed,,,,
324,342,directed,,,,
881,2614,directed,,,,
2301,2614,directed,,,,
1336,2614,directed,,,,
1762,2614,directed,,,,
544,2614,directed,,,,
81,2614,directed,,,,
546,2614,directed,,,,
673,2614,directed,,,,
929,2614,directed,,,,
166,2614,directed,,,,
934,2614,directed,,,,
604,2614,directed,,,,
1964,2614,directed,,,,
194,3560,directed,,,,
119,3560,directed,,,,
700,3560,directed,,,,
198,3560,directed,,,,
1171,716,directed,,,,
476,716,directed,,,,
332,716,directed,,,,
1549,716,directed,,,,
1272,716,directed,,,,
554,716,directed,,,,
627,716,directed,,,,
64,716,directed,,,,
1624,716,directed,,,,
67,716,directed,,,,
1156,716,directed,,,,
98,1173,directed,,,,
182,1173,directed,,,,
1582,1173,directed,,,,
1673,1173,directed,,,,
1568,1173,directed,,,,
1580,1173,directed,,,,
1019,1173,directed,,,,
979,1173,directed,,,,
385,1173,directed,,,,
741,1173,directed,,,,
1118,1173,directed,,,,
555,1173,directed,,,,
64,1173,directed,,,,
1423,1173,directed,,,,
131,1173,directed,,,,
291,1131,directed,,,,
